frame,raw_jsonl_line,raw_query_time,action_state_mm,action_next_state_mm,prediction_target_mm,prediction_state_mm,prediction_rotation_error_deg,state_x_m,state_y_m,state_z_m,state_rx_rad,state_ry_rad,state_rz_rad,state_finger_m,action_x_m,action_y_m,action_z_m,action_rx_rad,action_ry_rad,action_rz_rad,action_finger_m,prediction_x_m,prediction_y_m,prediction_z_m,prediction_rx_rad,prediction_ry_rad,prediction_rz_rad,prediction_finger_m
54,1283,24516.971722216,4.773986592864379,3.8725046071607743,15.190574012728558,16.308189165243483,2.364095730572502,0.46515506505966187,-0.040424685925245285,0.13394226133823395,2.8668158054351807,-1.1762094497680664,-0.06355807185173035,0.04137665033340454,0.4652648866176605,-0.03847169503569603,0.12958741188049316,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4795489013195038,-0.042706601321697235,0.12662328779697418,2.830697774887085,-1.1679903268814087,-0.040481649339199066,0.04279397055506706
55,1284,24517.070858386498,6.515149592486637,5.847426625018202,13.465938460753922,13.123487521983021,1.4571090778601268,0.4649336338043213,-0.040024422109127045,0.13311949372291565,2.866546630859375,-1.1752856969833374,-0.06550297141075134,0.04137665033340454,0.4651724696159363,-0.037375256419181824,0.12717205286026,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.47784489393234253,-0.03818710893392563,0.13165335357189178,2.84909987449646,-1.1680210828781128,-0.06159278750419617,0.042804054915905
56,1285,24517.173128741502,12.928255983913632,10.365213154554107,16.530634755582806,13.0004191337574,1.0905651132754428,0.46448516845703125,-0.03965554013848305,0.13251249492168427,2.866366147994995,-1.1746020317077637,-0.0671992376446724,0.04137665033340454,0.464185506105423,-0.03541523590683937,0.12030307948589325,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4751770496368408,-0.04528715834021568,0.12771880626678467,2.88020658493042,-1.158450722694397,-0.05786145478487015,0.042781539261341095
57,1286,24517.273033094498,14.756201602874366,9.984806532874746,15.15109138290708,15.05649611070412,1.5457841925345572,0.4638546407222748,-0.03877175599336624,0.130104199051857,2.866527795791626,-1.1735926866531372,-0.06950785964727402,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.47614026069641113,-0.0413813591003418,0.1218004897236824,2.8733997344970703,-1.1499887704849243,-0.07124415785074234,0.04274202883243561
58,1287,24517.372758101,9.984806532874746,5.545824624584132,9.376539508148069,10.520908994469394,3.4735283364978833,0.4636887013912201,-0.03762083500623703,0.12545843422412872,2.8671939373016357,-1.172523856163025,-0.06815852969884872,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4722946882247925,-0.037115588784217834,0.11942757666110992,2.8302161693573,-1.1329246759414673,-0.07515975087881088,0.042645640671253204
59,1288,24517.4730506105,5.545824624584132,4.151121787254839,9.142019237312226,8.828198481685023,1.6932256179910496,0.4637147784233093,-0.03677115961909294,0.12102248519659042,2.867652654647827,-1.1720727682113647,-0.06613388657569885,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4712024927139282,-0.03984677046537399,0.117499440908432,2.864717483520508,-1.148350477218628,-0.07019177079200745,0.042781658470630646
60,1289,24517.573602290002,4.151121787254839,3.897962352393133,11.5705512778684,12.980613780062512,2.070214232172248,0.4636532962322235,-0.036260444670915604,0.11971325427293777,2.867499828338623,-1.1719162464141846,-0.06644119322299957,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4741860330104828,-0.03864353522658348,0.1125105693936348,2.8340606689453125,-1.1751482486724854,-0.06329723447561264,0.04277936369180679
61,1290,24517.6740196815,3.897962352393133,3.525745157442054,9.119508758069161,8.370867486202528,0.8785226961963478,0.46345457434654236,-0.03597922623157501,0.11953913420438766,2.867338180541992,-1.1719094514846802,-0.06696884334087372,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4558587968349457,-0.03246252238750458,0.11963067948818207,2.8683934211730957,-1.1700915098190308,-0.06762947142124176,0.042756278067827225
62,1291,24517.774060543503,3.525745157442054,3.1715906574969965,4.769880503096192,6.670479470366225,3.4415824798302657,0.46314680576324463,-0.03584987297654152,0.119117870926857,2.867241144180298,-1.171924114227295,-0.06735347211360931,0.04137665033340454,0.46398892998695374,-0.03443435952067375,0.11600049585103989,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4686324894428253,-0.03531717136502266,0.11536037176847458,2.813636302947998,-1.1619679927825928,-0.0691499188542366,0.04288073629140854
63,1292,24517.8756261035,1.08239412817542,1.0471431381141414,11.563170258997332,11.83066240235403,2.019368877650224,0.46297070384025574,-0.035730134695768356,0.11871032416820526,2.8672337532043457,-1.1718803644180298,-0.067447729408741,0.04137665033340454,0.46353721618652344,-0.03480784222483635,0.11870615184307098,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4723832607269287,-0.0375155434012413,0.11176909506320953,2.8553543090820312,-1.144443392753601,-0.06534819304943085,0.04285089671611786
64,1293,24517.976489476998,9.364516128110091,8.689033501914382,17.791950725716674,10.195464419463338,2.650308314534191,0.46299999952316284,-0.03570523113012314,0.11865516006946564,2.867238998413086,-1.1720020771026611,-0.06722573935985565,0.04137665033340454,0.4627673327922821,-0.03516368567943573,0.1280011087656021,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.47052839398384094,-0.03836202993988991,0.11231385171413422,2.8490142822265625,-1.1324613094329834,-0.0629957765340805,0.04282208904623985
65,1294,24518.076655065503,11.182840559983704,9.30582037941866,21.20752387993854,13.051117566741073,2.798457721973007,0.4638320505619049,-0.03575938194990158,0.11939815431833267,2.8677892684936523,-1.1723747253417969,-0.06460672616958618,0.04137665033340454,0.46215295791625977,-0.03532629832625389,0.13044573366641998,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.47568780183792114,-0.0376734733581543,0.11428844928741455,2.8335163593292236,-1.1460827589035034,-0.05775979533791542,0.0427950881421566
66,1295,24518.177497467,9.30582037941866,7.199207851097281,14.227245623807528,7.877347623027339,2.2299626774208297,0.46451830863952637,-0.03580557182431221,0.12145831435918808,2.86851167678833,-1.172963261604309,-0.0615004263818264,0.04137665033340454,0.46215295791625977,-0.03532629832625389,0.13044573366641998,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4716843068599701,-0.038939472287893295,0.12052036821842194,2.8570716381073,-1.1364597082138062,-0.061384089291095734,0.042602550238370895
67,1296,24518.2768970905,8.534446018148772,6.837934432412564,24.73247848519713,18.773728175440684,2.479832664699154,0.4644712507724762,-0.03579721972346306,0.12364629656076431,2.8689470291137695,-1.1734368801116943,-0.059976305812597275,0.04137665033340454,0.4596739411354065,-0.033947765827178955,0.13045820593833923,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.48323407769203186,-0.03547905758023262,0.12309134751558304,2.838512897491455,-1.1484678983688354,-0.05105789005756378,0.04278959333896637
68,1297,24518.377488126498,7.089100925751706,6.214723836709344,5.386449324037494,7.431021711013373,1.9993351059421314,0.4637767970561981,-0.03573797643184662,0.1252891570329666,2.8686110973358154,-1.1734739542007446,-0.061767056584358215,0.04137665033340454,0.45911043882369995,-0.0335700698196888,0.130165696144104,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4596308767795563,-0.0389157198369503,0.13057436048984528,2.850428819656372,-1.15707266330719,-0.07961045950651169,0.042853549122810364
69,1298,24518.4770520765,5.7491103479689825,4.962091048131519,11.870480986414634,6.599915527725168,1.8383146016236014,0.46321797370910645,-0.03568454086780548,0.1260087788105011,2.8682124614715576,-1.173348307609558,-0.06369052827358246,0.04137665033340454,0.4582674503326416,-0.03313415125012398,0.12743709981441498,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.46664541959762573,-0.039140764623880386,0.12155164778232574,2.8448526859283447,-1.1618030071258545,-0.06282639503479004,0.04227747395634651
70,1299,24518.5775347765,4.708804182267716,3.564517801746087,8.974671178080204,7.310868824153841,11.733548341591767,0.46239975094795227,-0.035495270043611526,0.1260329782962799,2.86775279045105,-1.1727124452590942,-0.06646548956632614,0.04137665033340454,0.45860764384269714,-0.03336527943611145,0.1242285668849945,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4662221670150757,-0.029297012835741043,0.12668070197105408,2.886528730392456,-1.4625368118286133,-0.07205972820520401,0.04266369715332985
71,1300,24518.677544247497,3.564517801746087,2.77452286339174,16.934326127523953,13.840257788726582,2.893866544352265,0.46147483587265015,-0.03517230227589607,0.12533295154571533,2.86746883392334,-1.1716938018798828,-0.06908746063709259,0.04137665033340454,0.45860764384269714,-0.03336527943611145,0.1242285668849945,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4750555455684662,-0.03737493231892586,0.12382780015468597,2.8447959423065186,-1.13038170337677,-0.06551125645637512,0.04278756305575371
72,1301,24518.7780753295,2.77452286339174,2.390894249579571,8.560596531966606,6.4773192971264795,1.4097773700316476,0.46080318093299866,-0.03495492413640022,0.12482070177793503,2.8670403957366943,-1.171520709991455,-0.07092466950416565,0.04137665033340454,0.45860764384269714,-0.03336527943611145,0.1242285668849945,2.8682477474212646,-1.1839624643325806,-0.04916675016283989,0.042500000447034836,0.4670425057411194,-0.033446911722421646,0.1256881058216095,2.8546273708343506,-1.1637146472930908,-0.06644310057163239,0.042723268270492554
73,1302,24518.8784513135,0.0,0.20466350143325474,13.637998605357279,13.637998605357279,2.79516703882559,0.4604480564594269,-0.0348593033850193,0.12454025447368622,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.04137665033340454,0.4604480564594269,-0.0348593033850193,0.12454025447368622,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4734892249107361,-0.038083989173173904,0.12218986451625824,2.9106459617614746,-1.1143896579742432,-0.06819594651460648,0.04285929724574089
74,1303,24518.978712835,1.0034599837265685,0.9913834744312812,8.68337025502797,9.189042703117327,2.2754832684599515,0.4602939784526825,-0.034818634390830994,0.12441182881593704,2.8666703701019287,-1.1714961528778076,-0.07231114059686661,0.04137665033340454,0.4610874652862549,-0.03435035049915314,0.12480934709310532,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46896862983703613,-0.037194084376096725,0.12252870202064514,2.8394615650177,-1.1391198635101318,-0.06850533187389374,0.04281968995928764
75,1304,24519.0793574645,3.249794083536696,3.0429217327794564,10.212030154731089,11.246497393243436,1.0641419278762265,0.4603073000907898,-0.03481833636760712,0.12441542744636536,2.8666799068450928,-1.1714980602264404,-0.07227979600429535,0.04137665033340454,0.4613386392593384,-0.0334831140935421,0.12163789570331573,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4692038595676422,-0.03963736444711685,0.11950504034757614,2.8633439540863037,-1.1476449966430664,-0.06602919846773148,0.04281143844127655
76,1305,24519.179872115,4.962929944293729,4.05449684929585,11.338719795168162,14.364549783562357,3.0389648180055255,0.4602387845516205,-0.034775469452142715,0.1241636648774147,2.866579294204712,-1.1712870597839355,-0.07284825295209885,0.04137665033340454,0.46115508675575256,-0.032668016850948334,0.11976483464241028,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4700776934623718,-0.0363532193005085,0.11381731927394867,2.828831434249878,-1.130507230758667,-0.06656256318092346,0.04283174127340317
77,1306,24519.280007941503,4.05449684929585,2.961124824653523,27.169732405951535,24.15913701061039,0.9378978500591828,0.46005383133888245,-0.034433845430612564,0.12324449419975281,2.866503953933716,-1.169938087463379,-0.07465855032205582,0.04137665033340454,0.46115508675575256,-0.032668016850948334,0.11976483464241028,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4399678111076355,-0.03455580025911331,0.1366683840751648,2.8697636127471924,-1.1599901914596558,-0.09424180537462234,0.04199888929724693
78,1307,24519.3802504815,3.7410863863195254,3.043113516642025,8.401005524440874,10.555559243726124,2.075681653039339,0.4600011706352234,-0.034072380512952805,0.12210246175527573,2.8665573596954346,-1.1684954166412354,-0.07604611665010452,0.04137665033340454,0.4613175094127655,-0.03250265121459961,0.11897213757038116,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4696763753890991,-0.03176552429795265,0.1185685321688652,2.859330415725708,-1.1242121458053589,-0.07474131137132645,0.04278384521603584
79,1308,24519.4805400535,3.043113516642025,2.530744537453504,5.927934032777617,6.37134816741511,1.4382987208487925,0.45999255776405334,-0.03388005867600441,0.12134021520614624,2.8665573596954346,-1.167709469795227,-0.07686390727758408,0.04137665033340454,0.4613175094127655,-0.03250265121459961,0.11897213757038116,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4656132757663727,-0.03648989275097847,0.1198602244257927,2.862950325012207,-1.137892484664917,-0.07230980694293976,0.042856428772211075
80,1309,24519.580563752002,2.530744537453504,2.2309474111697014,7.756816759133774,9.243080547641425,2.8360418418394326,0.45998331904411316,-0.033713676035404205,0.12074922025203705,2.866554021835327,-1.1670112609863281,-0.07760965824127197,0.04137665033340454,0.4613175094127655,-0.03250265121459961,0.11897213757038116,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46549713611602783,-0.03668602555990219,0.11395234614610672,2.83542799949646,-1.1274278163909912,-0.07965127378702164,0.04277832433581352
81,1310,24519.681238912002,4.422261824975714,4.168582488178126,11.328728481524179,13.05661055764669,1.7032970330180128,0.4600011706352234,-0.033583302050828934,0.1204131692647934,2.8666374683380127,-1.1665247678756714,-0.07787849009037018,0.04137665033340454,0.4613763988018036,-0.03257991373538971,0.11633170396089554,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.47214215993881226,-0.03610673174262047,0.11632614582777023,2.8515617847442627,-1.1405802965164185,-0.07489828765392303,0.04283399134874344
82,1311,24519.781781642,4.168582488178126,3.4473826506509613,10.503164008117453,12.764280834829474,2.522734142238119,0.4599387049674988,-0.03353889286518097,0.1201251819729805,2.866539716720581,-1.1663020849227905,-0.07843862473964691,0.04137665033340454,0.4613763988018036,-0.03257991373538971,0.11633170396089554,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.47117704153060913,-0.0359148234128952,0.11455906927585602,2.848736047744751,-1.1214438676834106,-0.06580493599176407,0.04280119389295578
83,1312,24519.881994604,3.4473826506509613,2.7410976268934677,13.175166900478771,12.35012147338627,3.821407791570215,0.4599279463291168,-0.03353183716535568,0.11931168287992477,2.8663339614868164,-1.1660925149917603,-0.07920380681753159,0.04137665033340454,0.4613763988018036,-0.03257991373538971,0.11633170396089554,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46960872411727905,-0.03995195031166077,0.12350574880838394,2.9349400997161865,-1.1109973192214966,-0.0791444331407547,0.042849138379096985
84,1313,24519.982812906,2.7410976268934677,2.5647907074493284,4.0715028830089945,5.5479215823066435,1.2083002897506046,0.4600227475166321,-0.033529751002788544,0.11851780861616135,2.8662774562835693,-1.165932297706604,-0.07938572764396667,0.04137665033340454,0.4613763988018036,-0.03257991373538971,0.11633170396089554,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46203017234802246,-0.03573097661137581,0.11383760720491409,2.8459420204162598,-1.1671409606933594,-0.07193569839000702,0.042861562222242355
85,1314,24520.082941733002,3.3903804915180804,3.2656982865822233,10.298191986594246,7.261146994864923,2.715595582120191,0.46006879210472107,-0.033527206629514694,0.11832442879676819,2.866285562515259,-1.1658955812454224,-0.07934704422950745,0.04137665033340454,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.45368874073028564,-0.03525017574429512,0.12133284658193588,2.9119040966033936,-1.122195839881897,-0.08395460247993469,0.04280837997794151
86,1315,24520.182971770497,3.2656982865822233,2.9881617487092607,8.407878813500309,9.311745059176898,2.467067862649116,0.46010100841522217,-0.03353038802742958,0.11819270998239517,2.8662898540496826,-1.1658960580825806,-0.07928953319787979,0.04137665033340454,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.4561542868614197,-0.03575034439563751,0.11005613952875137,2.8294050693511963,-1.1496182680130005,-0.07479457557201385,0.04281562566757202
87,1316,24520.283210483998,2.9881617487092607,2.7173542867205587,8.323422539207272,10.264761576229432,1.5711404999130871,0.46014276146888733,-0.033536747097969055,0.11787426471710205,2.866258382797241,-1.165856122970581,-0.07935801148414612,0.04137665033340454,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46869248151779175,-0.03700299188494682,0.11337395757436752,2.858534812927246,-1.1377716064453125,-0.07691923528909683,0.04289847984910011
88,1317,24520.3834000745,2.7173542867205587,2.5718374485806508,8.244611595456933,10.114369841481103,2.6836310733430095,0.46019747853279114,-0.03353945165872574,0.11756366491317749,2.8662538528442383,-1.1658029556274414,-0.07935329526662827,0.04137665033340454,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.042500000447034836,0.46960577368736267,-0.035247430205345154,0.11426711082458496,2.916316509246826,-1.1413533687591553,-0.0555131770670414,0.042814742773771286
89,1318,24520.4839694615,2.5718374485806508,2.5000367400295875,10.596852402063627,12.260707850476688,1.0043181166577708,0.4602492153644562,-0.03354410454630852,0.11740865558385849,2.866274833679199,-1.1657990217208862,-0.0792369693517685,0.04137665033340454,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.041770465672016144,0.47066888213157654,-0.03788822516798973,0.11262492090463638,2.8750996589660645,-1.1457798480987549,-0.07294313609600067,0.04287923127412796
90,1319,24520.584192971,2.5000367400295875,2.4569381377556248,10.3091165323092,11.320465819961846,2.23079452976218,0.46028509736061096,-0.033539123833179474,0.11734279990196228,2.866304397583008,-1.1657658815383911,-0.07914930582046509,0.04156387597322464,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.04068877920508385,0.47082310914993286,-0.03765224292874336,0.11691209673881531,2.8904426097869873,-1.1160567998886108,-0.07351014763116837,0.042863212525844574
91,1320,24520.6841652625,2.4569381377556248,2.4146055525875916,9.503394649441576,11.285874568004381,1.8872352879732008,0.4602917730808258,-0.0335485115647316,0.11728522181510925,2.8662989139556885,-1.1657947301864624,-0.07911714166402817,0.04156387597322464,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03868919238448143,0.4704737067222595,-0.035847075283527374,0.11299385875463486,2.8507235050201416,-1.1364028453826904,-0.07575004547834396,0.04279273748397827
92,1321,24520.7843396055,2.4146055525875916,2.3909440166006446,9.075370818002735,11.194087056650723,1.5924644137546164,0.4603201448917389,-0.033547546714544296,0.1172514259815216,2.8663148880004883,-1.1658098697662354,-0.07904169708490372,0.04212554916739464,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03868919238448143,0.4648760259151459,-0.03383282199501991,0.10703036189079285,2.8915786743164062,-1.1407198905944824,-0.08202469348907471,0.04282621666789055
93,1322,24520.884693366,2.3909440166006446,2.3702359470853644,11.174394956105681,12.32037568007852,2.1705209802425234,0.46032384037971497,-0.033550556749105453,0.11722028255462646,2.8663082122802734,-1.1658257246017456,-0.07904548197984695,0.03950440511107445,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03868919238448143,0.4718785881996155,-0.0376664362847805,0.11606313288211823,2.8396942615509033,-1.1419529914855957,-0.07361935824155807,0.04289432615041733
94,1323,24520.984769527502,2.3702359470853644,2.3624202971242982,8.484582528049682,10.072713312435454,1.6489848491733796,0.4603263735771179,-0.033540278673172,0.11719786375761032,2.8663253784179688,-1.165783405303955,-0.07903532683849335,0.03950440511107445,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03868919238448143,0.4696112871170044,-0.035858675837516785,0.11405541747808456,2.86179780960083,-1.1334642171859741,-0.07621508091688156,0.04284152761101723
95,1324,24521.0853240785,2.3624202971242982,2.347255842510144,14.011481683322389,12.91020161209312,1.3568465092796826,0.4603424668312073,-0.03354738652706146,0.11719807237386703,2.8663392066955566,-1.1657849550247192,-0.07897622883319855,0.03950440511107445,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.037645451724529266,0.4480808675289154,-0.03016136772930622,0.11499322205781937,2.843273401260376,-1.1669667959213257,-0.07387718558311462,0.041725996881723404
96,1325,24521.185562366503,2.347255842510144,2.3424261536955147,6.378585424765857,7.21999145345185,3.1918885559802033,0.46035730838775635,-0.03354606032371521,0.11719045788049698,2.8663406372070312,-1.165813684463501,-0.07893478870391846,0.039878856390714645,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03547307476401329,0.4671471118927002,-0.035995226353406906,0.117021843791008,2.8251094818115234,-1.1310830116271973,-0.07850390672683716,0.04017903283238411
97,1326,24521.286000391498,2.3424261536955147,2.3362369558955636,8.656681903090407,6.986692101580915,1.6447262775633722,0.46035298705101013,-0.03354421630501747,0.11718066036701202,2.8663489818573,-1.1657850742340088,-0.07894089818000793,0.03819383308291435,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.0350375734269619,0.46147191524505615,-0.03432980924844742,0.12403228133916855,2.8856966495513916,-1.1313743591308594,-0.07053033262491226,0.03388918191194534
98,1327,24521.386405901,2.3362369558955636,2.330286205281,7.20542045506728,8.497900483086656,2.1072359531625207,0.46034568548202515,-0.03353801369667053,0.1171681359410286,2.866344690322876,-1.1658016443252563,-0.07897079735994339,0.03819383308291435,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.0350375734269619,0.46868064999580383,-0.034917689859867096,0.11625207215547562,2.9030725955963135,-1.134403944015503,-0.07476361840963364,0.03452777490019798
99,1328,24521.4862825285,2.330286205281,2.3267866807568898,5.3310056843436335,4.478241629629685,2.786176818581733,0.46036070585250854,-0.03354328125715256,0.11717082560062408,2.8663530349731445,-1.1658059358596802,-0.07892785966396332,0.03538546338677406,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.0350375734269619,0.45652222633361816,-0.03262566030025482,0.11505453288555145,2.919806480407715,-1.1502182483673096,-0.07750751823186874,0.03382769227027893
100,1329,24521.5866686835,2.3267866807568898,2.3206426642928824,10.313423274733527,8.57737749619347,0.955378102746193,0.46034911274909973,-0.03354514762759209,0.11715464293956757,2.86633563041687,-1.1658294200897217,-0.07896831631660461,0.03538546338677406,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.0350375734269619,0.45542478561401367,-0.029488706961274147,0.12288767844438553,2.883661985397339,-1.1731626987457275,-0.07460226118564606,0.03321949020028114
101,1330,24521.6868743545,2.3206426642928824,2.313942629458253,9.071389617898515,7.619228680645974,1.6565772210209757,0.46035563945770264,-0.03354373574256897,0.11715244501829147,2.866344690322876,-1.1658140420913696,-0.07894761115312576,0.03538546338677406,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03320895507931709,0.46200495958328247,-0.033154815435409546,0.12458084523677826,2.8892900943756104,-1.1872742176055908,-0.08669793605804443,0.03332749009132385
102,1331,24521.787589386,2.313942629458253,2.3101343972722415,3.597268705569439,1.4341898680048828,0.62263546214955,0.4603815972805023,-0.03354543820023537,0.11716533452272415,2.8663666248321533,-1.1658228635787964,-0.0788528323173523,0.03538546338677406,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.032097864896059036,0.4599364399909973,-0.03465653210878372,0.11795540153980255,2.8759968280792236,-1.1773097515106201,-0.06948915868997574,0.03337687626481056
103,1332,24521.8874836405,2.3101343972722415,2.492926029937802,8.22230187463218,8.016588866022182,5.345958766457783,0.4604476988315582,-0.033548131585121155,0.11721482127904892,2.866414785385132,-1.1658241748809814,-0.07865963876247406,0.03538546338677406,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03123173676431179,0.46700042486190796,-0.03387463465332985,0.12182143330574036,2.918337821960449,-1.2640470266342163,-0.07651441544294357,0.03408510982990265
104,1333,24521.987984129497,2.492926029937802,2.5076307166948792,19.939428557272684,19.189209143750066,3.1409190815156527,0.4610523283481598,-0.03360458090901375,0.11774872243404388,2.866778612136841,-1.1661148071289062,-0.07689495384693146,0.03370044007897377,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03123173676431179,0.4419366419315338,-0.03402247279882431,0.11612340807914734,2.8540596961975098,-1.2522376775741577,-0.076224185526371,0.033148687332868576
105,1334,24522.0882572925,2.5076307166948792,2.507106919544485,13.726728414797906,13.35836576973175,3.8634057911329496,0.46109774708747864,-0.033593934029340744,0.1177840605378151,2.8668105602264404,-1.1660702228546143,-0.07682301849126816,0.03370044007897377,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03123173676431179,0.46974146366119385,-0.043778520077466965,0.1178634762763977,2.936030149459839,-1.1764836311340332,-0.06865351647138596,0.032677680253982544
106,1335,24522.1884175195,2.507106919544485,2.510563780980777,6.491087534610265,8.298407799153166,2.0898950403325127,0.46110227704048157,-0.03359074145555496,0.11778604239225388,2.866818904876709,-1.1660550832748413,-0.0768137127161026,0.03370044007897377,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03123173676431179,0.46744099259376526,-0.03389040753245354,0.11243866384029388,2.906038999557495,-1.1651136875152588,-0.06976736336946487,0.03269868344068527
107,1336,24522.288768079998,2.510563780980777,2.8993410409241616,25.176377571829576,24.10682961732961,3.957392145358988,0.46111196279525757,-0.03359260410070419,0.11779230087995529,2.866818428039551,-1.1660703420639038,-0.07678702473640442,0.03370044007897377,0.46182990074157715,-0.032809119671583176,0.11551773548126221,2.8667869567871094,-1.1715047359466553,-0.07187753170728683,0.03115815296769142,0.4794289469718933,-0.034585390239953995,0.13343332707881927,2.926574468612671,-1.1984076499938965,-0.036056965589523315,0.03316660597920418
